table,column
zerver_realm,authentication_methods
zerver_realm,waiting_period_threshold
zerver_realm,icon_source
zerver_realm,icon_version
zerver_realm,email_changes_disabled
zerver_realm,description
zerver_realm,inline_image_preview
zerver_realm,inline_url_embed_preview
zerver_realm,allow_edit_history
zerver_realm,send_welcome_emails
zerver_realm,bot_creation_policy
zerver_realm,disallow_disposable_email_addresses
zerver_realm,plan_type
zerver_realm,email_address_visibility
zerver_realm,first_visible_message_id
zerver_realm,logo_source
zerver_realm,logo_version
zerver_realm,message_content_allowed_in_email_notifications
zerver_realm,night_logo_source
zerver_realm,night_logo_version
zerver_realm,digest_weekday
zerver_realm,invite_to_stream_policy
zerver_realm,avatar_changes_disabled
zerver_realm,video_chat_provider
zerver_realm,user_group_edit_policy
zerver_realm,private_message_policy
zerver_realm,wildcard_mention_policy
zerver_realm,invite_to_realm_policy
zerver_realm,giphy_rating
zerver_realm,move_messages_between_streams_policy
zerver_realm,edit_topic_policy
zerver_realm,add_custom_emoji_policy
zerver_realm,delete_own_message_policy
zerver_realm,create_private_stream_policy
zerver_realm,create_public_stream_policy
zerver_realm,create_web_public_stream_policy
zerver_realm,enable_spectator_access
zerver_subscription,id
zerver_subscription,active
zerver_subscription,color
zerver_subscription,recipient_id
zerver_subscription,user_profile_id
zerver_subscription,pin_to_top
zerver_subscription,role
zerver_subscription,is_user_active
zerver_recipient,id
zerver_recipient,type_id
zerver_recipient,type
zerver_useractivity,id
zerver_useractivity,query
zerver_useractivity,count
zerver_useractivity,last_visit
zerver_useractivity,client_id
zerver_useractivity,user_profile_id
zerver_useractivityinterval,id
zerver_useractivityinterval,start
zerver_useractivityinterval,end
zerver_useractivityinterval,user_profile_id
zerver_usermessage,flags
zerver_usermessage,message_id
zerver_usermessage,user_profile_id
zerver_usermessage,id
zerver_preregistrationuser,id
zerver_preregistrationuser,email
zerver_preregistrationuser,invited_at
zerver_preregistrationuser,status
zerver_preregistrationuser,realm_creation
zerver_preregistrationuser,password_required
zerver_preregistrationuser,invited_as
zerver_preregistrationuser,full_name_validated
zerver_preregistrationuser_streams,id
zerver_preregistrationuser_streams,preregistrationuser_id
zerver_preregistrationuser_streams,stream_id
zerver_userpresence,id
zerver_userpresence,timestamp
zerver_userpresence,status
zerver_userpresence,client_id
zerver_userpresence,user_profile_id
zerver_userpresence,realm_id
zerver_userprofile_groups,id
zerver_userprofile_groups,userprofile_id
zerver_userprofile_groups,group_id
zerver_stream,id
zerver_stream,name
zerver_stream,email_token
zerver_stream,description
zerver_stream,date_created
zerver_stream,deactivated
zerver_stream,realm_id
zerver_stream,is_in_zephyr_realm
zerver_stream,history_public_to_subscribers
zerver_stream,is_web_public
zerver_stream,rendered_description
zerver_stream,stream_post_policy
zerver_client,id
zerver_client,name
zerver_message,id
zerver_message,subject
zerver_message,content
zerver_message,has_attachment
zerver_message,has_image
zerver_message,has_link
zerver_message,recipient_id
zerver_message,sender_id
zerver_message,sending_client_id
zerver_message,date_sent
zerver_userprofile_user_permissions,id
zerver_userprofile_user_permissions,userprofile_id
zerver_userprofile_user_permissions,permission_id
zerver_attachment_messages,id
zerver_attachment_messages,attachment_id
zerver_attachment_messages,message_id
zerver_userprofile,id
zerver_userprofile,password
zerver_userprofile,is_superuser
zerver_userprofile,email
zerver_userprofile,is_staff
zerver_userprofile,is_active
zerver_userprofile,is_bot
zerver_userprofile,date_joined
zerver_userprofile,is_mirror_dummy
zerver_userprofile,full_name
zerver_userprofile,api_key
zerver_userprofile,enable_stream_desktop_notifications
zerver_userprofile,enable_stream_audible_notifications
zerver_userprofile,enable_desktop_notifications
zerver_userprofile,enable_sounds
zerver_userprofile,enable_offline_email_notifications
zerver_userprofile,enable_offline_push_notifications
zerver_userprofile,enable_digest_emails
zerver_userprofile,rate_limits
zerver_userprofile,default_all_public_streams
zerver_userprofile,twenty_four_hour_time
zerver_userprofile,avatar_source
zerver_userprofile,tutorial_status
zerver_userprofile,onboarding_steps
zerver_userprofile,realm_id
zerver_userprofile,left_side_userlist
zerver_userprofile,can_forge_sender
zerver_userprofile,default_language
zerver_userprofile,enable_online_push_notifications
zerver_userprofile,pm_content_in_desktop_notifications
zerver_userprofile,avatar_version
zerver_userprofile,timezone
zerver_userprofile,emojiset
zerver_userprofile,long_term_idle
zerver_userprofile,high_contrast_mode
zerver_userprofile,enable_stream_push_notifications
zerver_userprofile,enable_stream_email_notifications
zerver_userprofile,realm_name_in_notifications
zerver_userprofile,translate_emoticons
zerver_userprofile,message_content_in_email_notifications
zerver_userprofile,dense_mode
zerver_userprofile,delivery_email
zerver_userprofile,starred_message_counts
zerver_userprofile,is_billing_admin
zerver_userprofile,enable_login_emails
zerver_userprofile,notification_sound
zerver_userprofile,fluid_layout_width
zerver_userprofile,demote_inactive_streams
zerver_userprofile,desktop_icon_count_display
zerver_userprofile,role
zerver_userprofile,wildcard_mentions_notify
zerver_userprofile,presence_enabled
zerver_userprofile,color_scheme
zerver_userprofile,can_create_users
zerver_userprofile,default_view
zerver_userprofile,enable_marketing_emails
zerver_userprofile,email_notifications_batching_period_seconds
zerver_userprofile,enable_drafts_synchronization
zerver_userprofile,send_private_typing_notifications
zerver_userprofile,send_stream_typing_notifications
zerver_userprofile,send_read_receipts
zerver_userprofile,escape_navigates_to_default_view
zerver_attachment,id
zerver_attachment,file_name
zerver_attachment,path_id
zerver_attachment,create_time
zerver_attachment,owner_id
zerver_attachment,is_realm_public
zerver_attachment,size
zerver_attachment,is_web_public
zerver_reaction,id
zerver_reaction,user_profile_id
zerver_reaction,message_id
zerver_reaction,emoji_name
zerver_reaction,emoji_code
zerver_reaction,reaction_type
analytics_installationcount,id
analytics_installationcount,property
analytics_installationcount,end_time
analytics_installationcount,value
analytics_realmcount,id
analytics_realmcount,realm_id
analytics_realmcount,property
analytics_realmcount,end_time
analytics_realmcount,value
analytics_fillstate,id
analytics_fillstate,property
analytics_fillstate,end_time
analytics_fillstate,state
analytics_streamcount,id
analytics_streamcount,realm_id
analytics_streamcount,stream_id
analytics_streamcount,property
analytics_streamcount,end_time
analytics_streamcount,value
zerver_realmauditlog,id
zerver_realmauditlog,backfilled
zerver_realmauditlog,event_time
zerver_realmauditlog,realm_id
zerver_realmauditlog,event_type
analytics_usercount,id
analytics_usercount,realm_id
analytics_usercount,user_id
analytics_usercount,property
analytics_usercount,end_time
analytics_usercount,value
zerver_emailchangestatus,id
zerver_emailchangestatus,new_email
zerver_emailchangestatus,old_email
zerver_emailchangestatus,updated_at
zerver_emailchangestatus,status
zerver_emailchangestatus,realm_id
zerver_emailchangestatus,user_profile_id
zerver_archivedusermessage,id
zerver_archivedusermessage,flags
zerver_archivedusermessage,message_id
zerver_archivedusermessage,user_profile_id
zerver_archivedattachment,id
zerver_archivedattachment,file_name
zerver_archivedattachment,path_id
zerver_archivedattachment,is_realm_public
zerver_archivedattachment,create_time
zerver_archivedattachment,size
zerver_archivedattachment,owner_id
zerver_archivedattachment,is_web_public
zerver_archivedattachment_messages,id
zerver_archivedattachment_messages,archivedattachment_id
zerver_archivedattachment_messages,archivedmessage_id
zerver_userhotspot,id
zerver_userhotspot,hotspot
zerver_userhotspot,timestamp
zerver_userhotspot,user_id
zerver_archivedmessage,id
zerver_archivedmessage,subject
zerver_archivedmessage,content
zerver_archivedmessage,date_sent
zerver_archivedmessage,has_attachment
zerver_archivedmessage,has_image
zerver_archivedmessage,has_link
zerver_archivedmessage,recipient_id
zerver_archivedmessage,sender_id
zerver_archivedmessage,sending_client_id
zerver_archivedmessage,archive_transaction_id
zerver_service,id
zerver_service,name
zerver_service,base_url
zerver_service,token
zerver_service,interface
zerver_service,user_profile_id
zerver_customprofilefield,id
zerver_customprofilefield,name
zerver_customprofilefield,field_type
zerver_customprofilefield,realm_id
zerver_customprofilefield,order
zerver_customprofilefieldvalue,id
zerver_customprofilefieldvalue,value
zerver_customprofilefieldvalue,field_id
zerver_customprofilefieldvalue,user_profile_id
zerver_usertopic,id
zerver_usertopic,topic_name
zerver_usertopic,recipient_id
zerver_usertopic,stream_id
zerver_usertopic,user_profile_id
zerver_usertopic,last_updated
zerver_usertopic,visibility_policy
zerver_scheduledemail,id
zerver_scheduledemail,scheduled_timestamp
zerver_scheduledemail,data
zerver_scheduledemail,type
zerver_scheduledemail,realm_id
zerver_multiuseinvite,id
zerver_multiuseinvite,realm_id
zerver_multiuseinvite,referred_by_id
zerver_multiuseinvite,invited_as
zerver_defaultstreamgroup_streams,id
zerver_defaultstreamgroup_streams,defaultstreamgroup_id
zerver_defaultstreamgroup_streams,stream_id
zerver_multiuseinvite_streams,id
zerver_multiuseinvite_streams,multiuseinvite_id
zerver_multiuseinvite_streams,stream_id
zerver_usergroup,id
zerver_usergroup,name
zerver_usergroup,realm_id
zerver_usergroup,description
zerver_usergroup,is_system_group
zerver_botstoragedata,id
zerver_botstoragedata,key
zerver_botstoragedata,value
zerver_botstoragedata,bot_profile_id
zerver_defaultstreamgroup,id
zerver_defaultstreamgroup,name
zerver_defaultstreamgroup,realm_id
zerver_defaultstreamgroup,description
zerver_usergroupmembership,id
zerver_usergroupmembership,user_group_id
zerver_usergroupmembership,user_profile_id
confirmation_confirmation,id
confirmation_confirmation,object_id
confirmation_confirmation,date_sent
confirmation_confirmation,confirmation_key
confirmation_confirmation,type
confirmation_confirmation,expiry_date
confirmation_realmcreationkey,id
confirmation_realmcreationkey,creation_key
confirmation_realmcreationkey,date_created
confirmation_realmcreationkey,presume_email_valid
zerver_botconfigdata,id
zerver_botconfigdata,key
zerver_botconfigdata,value
zerver_botconfigdata,bot_profile_id
zerver_scheduledmessage,id
zerver_scheduledmessage,subject
zerver_scheduledmessage,content
zerver_scheduledmessage,scheduled_timestamp
zerver_scheduledmessage,delivered
zerver_scheduledmessage,realm_id
zerver_scheduledmessage,recipient_id
zerver_scheduledmessage,sender_id
zerver_scheduledmessage,sending_client_id
zerver_scheduledmessage,delivery_type
zerver_submessage,id
zerver_submessage,msg_type
zerver_submessage,content
zerver_submessage,message_id
zerver_submessage,sender_id
zerver_userstatus,id
zerver_userstatus,timestamp
zerver_userstatus,status
zerver_userstatus,client_id
zerver_userstatus,user_profile_id
zerver_userstatus,status_text
zerver_userstatus,emoji_code
zerver_userstatus,emoji_name
zerver_userstatus,reaction_type
zerver_scheduledemail_users,id
zerver_scheduledemail_users,scheduledemail_id
zerver_scheduledemail_users,userprofile_id
