model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
User,saleor.account.models,account,account_user,addresses,ManyToManyField,account_user,User_addresses,user_addresses,False,,False,False,account_address,ManyToManyField,,,no,
CustomerNote,saleor.account.models,account,account_customernote,id,AutoField,account_customernote,,,True,,False,False,,,,,no,
CustomerNote,saleor.account.models,account,account_customernote,user,ForeignKey,account_customernote,,,False,,False,True,account_user,,,SET_NULL,no,
CustomerNote,saleor.account.models,account,account_customernote,date,DateTimeField,account_customernote,,,False,,False,False,,,,,no,2
CustomerNote,saleor.account.models,account,account_customernote,content,TextField,account_customernote,,,False,,False,False,,,,,no,
CustomerNote,saleor.account.models,account,account_customernote,is_public,BooleanField,account_customernote,,,False,,False,False,,,True,,no,
CustomerNote,saleor.account.models,account,account_customernote,customer,ForeignKey,account_customernote,,notes,False,,False,False,account_user,,,CASCADE,no,
CustomerEvent,saleor.account.models,account,account_customerevent,id,AutoField,account_customerevent,,,True,,False,False,,,,,no,
CustomerEvent,saleor.account.models,account,account_customerevent,date,DateTimeField,account_customerevent,,,False,,False,False,,,<function now at 0x7f4c56d895e0>,,no,
CustomerEvent,saleor.account.models,account,account_customerevent,type,CharField,account_customerevent,,,False,255,False,False,,,,,no,
CustomerEvent,saleor.account.models,account,account_customerevent,order,ForeignKey,account_customerevent,,,False,,False,True,order_order,,,SET_NULL,no,
CustomerEvent,saleor.account.models,account,account_customerevent,parameters,JSONField,account_customerevent,,,False,,False,False,,,<class 'dict'>,,no,
CustomerEvent,saleor.account.models,account,account_customerevent,user,ForeignKey,account_customerevent,,events,False,,False,True,account_user,,,CASCADE,no,
CustomerEvent,saleor.account.models,account,account_customerevent,app,ForeignKey,account_customerevent,,+,False,,False,True,app_app,,,SET_NULL,no,
StaffNotificationRecipient,saleor.account.models,account,account_staffnotificationrecipient,id,AutoField,account_staffnotificationrecipient,,,True,,False,False,,,,,no,
StaffNotificationRecipient,saleor.account.models,account,account_staffnotificationrecipient,user,OneToOneField,account_staffnotificationrecipient,,staff_notification,False,,True,True,account_user,,,CASCADE,no,
StaffNotificationRecipient,saleor.account.models,account,account_staffnotificationrecipient,staff_email,EmailField,account_staffnotificationrecipient,,,False,254,True,True,,,,,no,
StaffNotificationRecipient,saleor.account.models,account,account_staffnotificationrecipient,active,BooleanField,account_staffnotificationrecipient,,,False,,False,False,,,True,,no,
