table,column
partner_partneraddress,first_name
partner_partneraddress,last_name
partner_partneraddress,line1
partner_partneraddress,line2
partner_partneraddress,line3
partner_partneraddress,line4
partner_partneraddress,state
partner_partneraddress,postcode
partner_partneraddress,search_text
partner_partneraddress,country_id
partner_partneraddress,partner_id
partner_partneraddress,id
partner_stockalert,threshold
partner_stockalert,status
partner_stockalert,date_created
partner_stockalert,id
partner_stockrecord,partner_sku
partner_stockrecord,price_currency
partner_stockrecord,date_created
partner_stockrecord,date_updated
partner_stockrecord,partner_id
partner_stockrecord,product_id
partner_stockrecord,id
partner_stockalert,stockrecord_id
communication_communicationeventtype,code
communication_communicationeventtype,name
communication_communicationeventtype,category
communication_communicationeventtype,date_created
communication_communicationeventtype,date_updated
communication_communicationeventtype,id
communication_email,subject
communication_email,body_text
communication_email,body_html
communication_email,date_sent
communication_email,id
communication_notification,subject
communication_notification,body
communication_notification,location
communication_notification,date_sent
communication_notification,recipient_id
communication_notification,id
customer_productalert,email
customer_productalert,key
customer_productalert,status
customer_productalert,date_created
customer_productalert,product_id
customer_productalert,id
basket_basket,status
basket_basket,date_created
basket_basket,id
basket_line,line_reference
basket_line,quantity
basket_line,price_currency
basket_line,date_created
basket_line,id
basket_lineattribute,value
basket_lineattribute,line_id
basket_lineattribute,id
basket_lineattribute,option_id
basket_line,basket_id
basket_line,product_id
basket_line,stockrecord_id
order_billingaddress,title
order_billingaddress,first_name
order_billingaddress,last_name
order_billingaddress,line1
order_billingaddress,line2
order_billingaddress,line3
order_billingaddress,line4
order_billingaddress,state
order_billingaddress,postcode
order_billingaddress,search_text
order_billingaddress,country_id
order_billingaddress,id
order_communicationevent,date_created
order_communicationevent,event_type_id
order_communicationevent,id
order_line,partner_name
order_line,partner_sku
order_line,partner_line_reference
order_line,partner_line_notes
order_line,title
order_line,quantity
order_line,line_price_incl_tax
order_line,line_price_excl_tax
order_line,line_price_before_discounts_incl_tax
order_line,line_price_before_discounts_excl_tax
order_line,status
order_line,id
order_lineattribute,type
order_lineattribute,value
order_lineattribute,line_id
order_lineattribute,id
order_lineprice,quantity
order_lineprice,price_incl_tax
order_lineprice,price_excl_tax
order_lineprice,shipping_incl_tax
order_lineprice,shipping_excl_tax
order_lineprice,line_id
order_lineprice,id
order_order,number
order_order,currency
order_order,total_incl_tax
order_order,total_excl_tax
order_order,shipping_incl_tax
order_order,shipping_excl_tax
order_order,shipping_method
order_order,shipping_code
order_order,status
order_order,date_placed
order_order,id
order_orderdiscount,category
order_orderdiscount,offer_name
order_orderdiscount,voucher_code
order_orderdiscount,amount
order_orderdiscount,message
order_orderdiscount,order_id
order_orderdiscount,id
order_order,guest_email
order_ordernote,note_type
order_ordernote,message
order_ordernote,date_created
order_ordernote,date_updated
order_ordernote,order_id
order_ordernote,id
order_paymentevent,amount
order_paymentevent,reference
order_paymentevent,date_created
order_paymentevent,id
order_paymenteventquantity,quantity
order_paymenteventquantity,event_id
order_paymenteventquantity,line_id
order_paymenteventquantity,id
order_paymenteventtype,name
order_paymenteventtype,code
order_paymenteventtype,id
order_shippingaddress,title
order_shippingaddress,first_name
order_shippingaddress,last_name
order_shippingaddress,line1
order_shippingaddress,line2
order_shippingaddress,line3
order_shippingaddress,line4
order_shippingaddress,state
order_shippingaddress,postcode
order_shippingaddress,search_text
order_shippingaddress,phone_number
order_shippingaddress,notes
order_shippingaddress,country_id
order_shippingaddress,id
order_shippingevent,notes
order_shippingevent,date_created
order_shippingevent,id
order_shippingeventquantity,quantity
order_shippingeventquantity,event_id
order_shippingeventquantity,line_id
order_shippingeventquantity,id
order_shippingeventtype,name
order_shippingeventtype,code
order_shippingeventtype,id
order_shippingevent,event_type_id
order_shippingevent,order_id
order_paymentevent,event_type_id
order_paymentevent,order_id
order_lineprice,order_id
order_line,order_id
order_communicationevent,order_id
offer_benefit,type
offer_benefit,id
offer_condition,type
offer_condition,id
offer_conditionaloffer,name
offer_conditionaloffer,slug
offer_conditionaloffer,description
offer_conditionaloffer,offer_type
offer_conditionaloffer,status
offer_conditionaloffer,priority
offer_conditionaloffer,total_discount
offer_conditionaloffer,num_applications
offer_conditionaloffer,num_orders
offer_conditionaloffer,redirect_url
offer_conditionaloffer,date_created
offer_conditionaloffer,benefit_id
offer_conditionaloffer,condition_id
offer_conditionaloffer,id
offer_range,name
offer_range,slug
offer_range,description
offer_range,is_public
offer_range,includes_all_products
offer_range,date_created
offer_range,id
offer_range_classes,range_id
offer_range_classes,productclass_id
offer_range_classes,id
offer_range_excluded_products,range_id
offer_range_excluded_products,product_id
offer_range_excluded_products,id
offer_range_included_categories,range_id
offer_range_included_categories,category_id
offer_range_included_categories,id
offer_rangeproduct,display_order
offer_rangeproduct,product_id
offer_rangeproduct,range_id
offer_rangeproduct,id
offer_rangeproductfileupload,filepath
offer_rangeproductfileupload,size
offer_rangeproductfileupload,date_uploaded
offer_rangeproductfileupload,status
offer_rangeproductfileupload,error_message
offer_rangeproductfileupload,range_id
offer_rangeproductfileupload,uploaded_by_id
offer_rangeproductfileupload,id
voucher_voucher,name
voucher_voucher,code
voucher_voucher,usage
voucher_voucher,start_datetime
voucher_voucher,end_datetime
voucher_voucher,num_basket_additions
voucher_voucher,num_orders
voucher_voucher,total_discount
voucher_voucher,id
voucher_voucher,date_created
voucher_voucher_offers,voucher_id
voucher_voucher_offers,conditionaloffer_id
voucher_voucher_offers,id
voucher_voucherapplication,order_id
voucher_voucherapplication,voucher_id
voucher_voucherapplication,id
basket_basket_vouchers,basket_id
basket_basket_vouchers,voucher_id
voucher_voucherapplication,date_created
basket_basket_vouchers,id
basket_line,date_updated
catalogue_productattributevalue_value_multi_option,productattributevalue_id
catalogue_productattributevalue_value_multi_option,attributeoption_id
catalogue_productattributevalue_value_multi_option,id
catalogue_product,is_public
catalogue_category,ancestors_are_public
catalogue_category,is_public
catalogue_option,required
order_orderstatuschange,old_status
order_orderstatuschange,new_status
order_orderstatuschange,date_created
order_orderstatuschange,order_id
order_orderstatuschange,id
offer_conditionaloffer_combinations,id
offer_conditionaloffer,exclusive
offer_conditionaloffer_combinations,from_conditionaloffer_id
offer_conditionaloffer_combinations,to_conditionaloffer_id
order_surcharge,name
order_surcharge,code
order_surcharge,incl_tax
order_surcharge,excl_tax
order_surcharge,order_id
order_surcharge,id
payment_bankcard,card_type
payment_bankcard,name
payment_bankcard,number
payment_bankcard,expiry_date
payment_bankcard,partner_reference
payment_bankcard,user_id
payment_bankcard,id
payment_source,currency
payment_source,amount_allocated
payment_source,amount_debited
payment_source,amount_refunded
payment_source,label
payment_source,order_id
payment_source,id
payment_sourcetype,name
payment_sourcetype,code
payment_sourcetype,id
payment_source,reference
payment_transaction,txn_type
payment_transaction,amount
payment_transaction,reference
payment_transaction,status
payment_transaction,date_created
payment_transaction,source_id
payment_transaction,id
payment_source,source_type_id
reviews_productreview,score
reviews_productreview,title
reviews_productreview,body
reviews_productreview,name
reviews_productreview,homepage
reviews_productreview,status
reviews_productreview,total_votes
reviews_productreview,delta_votes
reviews_productreview,date_created
reviews_productreview,id
reviews_productreview,email
reviews_vote,delta
reviews_vote,date_created
reviews_vote,review_id
reviews_vote,user_id
reviews_vote,id
shipping_orderanditemcharges,code
shipping_orderanditemcharges,name
shipping_orderanditemcharges,description
shipping_orderanditemcharges,price_per_order
shipping_orderanditemcharges,price_per_item
shipping_orderanditemcharges,id
shipping_orderanditemcharges_countries,orderanditemcharges_id
shipping_orderanditemcharges_countries,country_id
shipping_orderanditemcharges_countries,id
shipping_weightband,upper_limit
shipping_weightband,charge
shipping_weightband,id
shipping_weightbased,code
shipping_weightbased,name
shipping_weightbased,description
shipping_weightbased,default_weight
shipping_weightbased,id
shipping_weightbased_countries,weightbased_id
shipping_weightbased_countries,country_id
shipping_weightbased_countries,id
shipping_weightband,method_id
voucher_voucherset,name
voucher_voucherset,count
voucher_voucherset,code_length
voucher_voucherset,description
voucher_voucherset,date_created
voucher_voucherset,start_datetime
voucher_voucherset,end_datetime
voucher_voucherset,id
wishlists_line,quantity
wishlists_line,title
wishlists_line,id
wishlists_wishlist,name
wishlists_wishlist,key
wishlists_wishlist,visibility
wishlists_wishlist,date_created
wishlists_wishlist,owner_id
wishlists_wishlist,id
wishlists_line,wishlist_id
