model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,id,AutoField,api_admin_apiaccessrequest,,,True,,False,False,,,,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,created,AutoCreatedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,modified,AutoLastModifiedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,user,OneToOneField,api_admin_apiaccessrequest,,api_access_request,False,,True,False,auth_user,,,CASCADE,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,status,CharField,api_admin_apiaccessrequest,,,False,255,False,False,,,pending,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,website,URLField,api_admin_apiaccessrequest,,,False,200,False,False,,,,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,reason,TextField,api_admin_apiaccessrequest,,,False,,False,False,,,,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,company_name,CharField,api_admin_apiaccessrequest,,,False,255,False,False,,,,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,company_address,CharField,api_admin_apiaccessrequest,,,False,255,False,False,,,,,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,site,ForeignKey,api_admin_apiaccessrequest,,,False,,False,False,django_site,,,CASCADE,no,
ApiAccessRequest,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessrequest,contacted,BooleanField,api_admin_apiaccessrequest,,,False,,False,False,,,False,,no,
ApiAccessConfig,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessconfig,id,AutoField,api_admin_apiaccessconfig,,,True,,False,False,,,,,no,
ApiAccessConfig,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessconfig,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
ApiAccessConfig,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessconfig,changed_by,ForeignKey,api_admin_apiaccessconfig,,,False,,False,True,auth_user,,,PROTECT,no,
ApiAccessConfig,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_apiaccessconfig,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
Catalog,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_catalog,id,IntegerField,api_admin_catalog,,,True,,False,False,,,,,no,
Catalog,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_catalog,name,CharField,api_admin_catalog,,,False,255,False,False,,,,,no,
Catalog,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_catalog,query,TextField,api_admin_catalog,,,False,,False,False,,,,,no,
Catalog,openedx.core.djangoapps.api_admin.models,api_admin,api_admin_catalog,viewers,TextField,api_admin_catalog,,,False,,False,False,,,,,no,
XDomainProxyConfiguration,openedx.core.djangoapps.cors_csrf.models,cors_csrf,cors_csrf_xdomainproxyconfiguration,id,AutoField,cors_csrf_xdomainproxyconfiguration,,,True,,False,False,,,,,no,
XDomainProxyConfiguration,openedx.core.djangoapps.cors_csrf.models,cors_csrf,cors_csrf_xdomainproxyconfiguration,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
XDomainProxyConfiguration,openedx.core.djangoapps.cors_csrf.models,cors_csrf,cors_csrf_xdomainproxyconfiguration,changed_by,ForeignKey,cors_csrf_xdomainproxyconfiguration,,,False,,False,True,auth_user,,,PROTECT,no,
XDomainProxyConfiguration,openedx.core.djangoapps.cors_csrf.models,cors_csrf,cors_csrf_xdomainproxyconfiguration,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
XDomainProxyConfiguration,openedx.core.djangoapps.cors_csrf.models,cors_csrf,cors_csrf_xdomainproxyconfiguration,whitelist,TextField,cors_csrf_xdomainproxyconfiguration,,,False,,False,False,,,,,no,
HLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_hlsplaybackenabledflag,id,AutoField,video_config_hlsplaybackenabledflag,,,True,,False,False,,,,,no,
HLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_hlsplaybackenabledflag,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
HLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_hlsplaybackenabledflag,changed_by,ForeignKey,video_config_hlsplaybackenabledflag,,,False,,False,True,auth_user,,,PROTECT,no,
HLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_hlsplaybackenabledflag,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
HLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_hlsplaybackenabledflag,enabled_for_all_courses,BooleanField,video_config_hlsplaybackenabledflag,,,False,,False,False,,,False,,no,
CourseHLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursehlsplaybackenabledflag,id,AutoField,video_config_coursehlsplaybackenabledflag,,,True,,False,False,,,,,no,
CourseHLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursehlsplaybackenabledflag,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
CourseHLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursehlsplaybackenabledflag,changed_by,ForeignKey,video_config_coursehlsplaybackenabledflag,,,False,,False,True,auth_user,,,PROTECT,no,
CourseHLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursehlsplaybackenabledflag,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
CourseHLSPlaybackEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursehlsplaybackenabledflag,course_id,CourseKeyField,video_config_coursehlsplaybackenabledflag,,,False,255,False,False,,,,,no,
CourseYoutubeBlockedFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_courseyoutubeblockedflag,id,AutoField,video_config_courseyoutubeblockedflag,,,True,,False,False,,,,,no,
CourseYoutubeBlockedFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_courseyoutubeblockedflag,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
CourseYoutubeBlockedFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_courseyoutubeblockedflag,changed_by,ForeignKey,video_config_courseyoutubeblockedflag,,,False,,False,True,auth_user,,,PROTECT,no,
CourseYoutubeBlockedFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_courseyoutubeblockedflag,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
CourseYoutubeBlockedFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_courseyoutubeblockedflag,course_id,CourseKeyField,video_config_courseyoutubeblockedflag,,,False,255,False,False,,,,,no,
VideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_videotranscriptenabledflag,id,AutoField,video_config_videotranscriptenabledflag,,,True,,False,False,,,,,no,
VideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_videotranscriptenabledflag,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
VideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_videotranscriptenabledflag,changed_by,ForeignKey,video_config_videotranscriptenabledflag,,,False,,False,True,auth_user,,,PROTECT,no,
VideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_videotranscriptenabledflag,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
VideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_videotranscriptenabledflag,enabled_for_all_courses,BooleanField,video_config_videotranscriptenabledflag,,,False,,False,False,,,False,,no,
CourseVideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursevideotranscriptenabledflag,id,AutoField,video_config_coursevideotranscriptenabledflag,,,True,,False,False,,,,,no,
CourseVideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursevideotranscriptenabledflag,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
CourseVideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursevideotranscriptenabledflag,changed_by,ForeignKey,video_config_coursevideotranscriptenabledflag,,,False,,False,True,auth_user,,,PROTECT,no,
CourseVideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursevideotranscriptenabledflag,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
CourseVideoTranscriptEnabledFlag,openedx.core.djangoapps.video_config.models,video_config,video_config_coursevideotranscriptenabledflag,course_id,CourseKeyField,video_config_coursevideotranscriptenabledflag,,,False,255,False,False,,,,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,id,AutoField,video_config_transcriptmigrationsetting,,,True,,False,False,,,,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,changed_by,ForeignKey,video_config_transcriptmigrationsetting,,,False,,False,True,auth_user,,,PROTECT,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,force_update,BooleanField,video_config_transcriptmigrationsetting,,,False,,False,False,,,False,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,command_run,PositiveIntegerField,video_config_transcriptmigrationsetting,,,False,,False,False,,,0,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,batch_size,PositiveIntegerField,video_config_transcriptmigrationsetting,,,False,,False,False,,,0,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,commit,BooleanField,video_config_transcriptmigrationsetting,,,False,,False,False,,,False,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,all_courses,BooleanField,video_config_transcriptmigrationsetting,,,False,,False,False,,,False,,no,
TranscriptMigrationSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_transcriptmigrationsetting,course_ids,TextField,video_config_transcriptmigrationsetting,,,False,,False,False,,,,,no,
MigrationEnqueuedCourse,openedx.core.djangoapps.video_config.models,video_config,video_config_migrationenqueuedcourse,created,AutoCreatedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
MigrationEnqueuedCourse,openedx.core.djangoapps.video_config.models,video_config,video_config_migrationenqueuedcourse,modified,AutoLastModifiedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
MigrationEnqueuedCourse,openedx.core.djangoapps.video_config.models,video_config,video_config_migrationenqueuedcourse,course_id,CourseKeyField,video_config_migrationenqueuedcourse,,,True,255,False,False,,,,,no,
MigrationEnqueuedCourse,openedx.core.djangoapps.video_config.models,video_config,video_config_migrationenqueuedcourse,command_run,PositiveIntegerField,video_config_migrationenqueuedcourse,,,False,,False,False,,,0,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,id,AutoField,video_config_videothumbnailsetting,,,True,,False,False,,,,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,changed_by,ForeignKey,video_config_videothumbnailsetting,,,False,,False,True,auth_user,,,PROTECT,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,command_run,PositiveIntegerField,video_config_videothumbnailsetting,,,False,,False,False,,,0,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,offset,PositiveIntegerField,video_config_videothumbnailsetting,,,False,,False,False,,,0,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,batch_size,PositiveIntegerField,video_config_videothumbnailsetting,,,False,,False,False,,,0,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,videos_per_task,PositiveIntegerField,video_config_videothumbnailsetting,,,False,,False,False,,,0,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,commit,BooleanField,video_config_videothumbnailsetting,,,False,,False,False,,,False,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,all_course_videos,BooleanField,video_config_videothumbnailsetting,,,False,,False,False,,,False,,no,
VideoThumbnailSetting,openedx.core.djangoapps.video_config.models,video_config,video_config_videothumbnailsetting,course_ids,TextField,video_config_videothumbnailsetting,,,False,,False,False,,,,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,id,AutoField,video_config_updatedcoursevideos,,,True,,False,False,,,,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,created,AutoCreatedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,modified,AutoLastModifiedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,course_id,CourseKeyField,video_config_updatedcoursevideos,,,False,255,False,False,,,,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,edx_video_id,CharField,video_config_updatedcoursevideos,,,False,100,False,False,,,,,no,
UpdatedCourseVideos,openedx.core.djangoapps.video_config.models,video_config,video_config_updatedcoursevideos,command_run,PositiveIntegerField,video_config_updatedcoursevideos,,,False,,False,False,,,0,,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,id,AutoField,video_pipeline_vempipelineintegration,,,True,,False,False,,,,,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,changed_by,ForeignKey,video_pipeline_vempipelineintegration,,,False,,False,True,auth_user,,,PROTECT,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,client_name,CharField,video_pipeline_vempipelineintegration,,,False,100,False,False,,,VEM-Prod,,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,api_url,URLField,video_pipeline_vempipelineintegration,,,False,200,False,False,,,,,no,
VEMPipelineIntegration,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_vempipelineintegration,service_username,CharField,video_pipeline_vempipelineintegration,,,False,100,False,False,,,vem_service_user,,no,
VideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_videouploadsenabledbydefault,id,AutoField,video_pipeline_videouploadsenabledbydefault,,,True,,False,False,,,,,no,
VideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_videouploadsenabledbydefault,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
VideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_videouploadsenabledbydefault,changed_by,ForeignKey,video_pipeline_videouploadsenabledbydefault,,,False,,False,True,auth_user,,,PROTECT,no,
VideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_videouploadsenabledbydefault,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
VideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_videouploadsenabledbydefault,enabled_for_all_courses,BooleanField,video_pipeline_videouploadsenabledbydefault,,,False,,False,False,,,False,,no,
CourseVideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_coursevideouploadsenabledbydefault,id,AutoField,video_pipeline_coursevideouploadsenabledbydefault,,,True,,False,False,,,,,no,
CourseVideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_coursevideouploadsenabledbydefault,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
CourseVideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_coursevideouploadsenabledbydefault,changed_by,ForeignKey,video_pipeline_coursevideouploadsenabledbydefault,,,False,,False,True,auth_user,,,PROTECT,no,
CourseVideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_coursevideouploadsenabledbydefault,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
CourseVideoUploadsEnabledByDefault,openedx.core.djangoapps.video_pipeline.models,video_pipeline,video_pipeline_coursevideouploadsenabledbydefault,course_id,CourseKeyField,video_pipeline_coursevideouploadsenabledbydefault,,,False,255,False,False,,,,,no,
VideoUploadConfig,cms.djangoapps.contentstore.models,contentstore,contentstore_videouploadconfig,id,AutoField,contentstore_videouploadconfig,,,True,,False,False,,,,,no,
VideoUploadConfig,cms.djangoapps.contentstore.models,contentstore,contentstore_videouploadconfig,change_date,DateTimeField,config_models_configurationmodel,,,False,,False,False,,,,,no,2
VideoUploadConfig,cms.djangoapps.contentstore.models,contentstore,contentstore_videouploadconfig,changed_by,ForeignKey,contentstore_videouploadconfig,,,False,,False,True,auth_user,,,PROTECT,no,
VideoUploadConfig,cms.djangoapps.contentstore.models,contentstore,contentstore_videouploadconfig,enabled,BooleanField,config_models_configurationmodel,,,False,,False,False,,,False,,no,
VideoUploadConfig,cms.djangoapps.contentstore.models,contentstore,contentstore_videouploadconfig,profile_whitelist,TextField,contentstore_videouploadconfig,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,courseenrollment,ManyToOneRel,course_overviews_courseoverview,,,,,,,student_courseenrollment,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,providerfilter,ManyToOneRel,course_overviews_courseoverview,,,,,,,discussions_providerfilter,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,modes,ManyToOneRel,course_overviews_courseoverview,,,,,,,course_modes_coursemode,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,tab_set,ManyToOneRel,course_overviews_courseoverview,,,,,,,course_overviews_courseoverviewtab,ForeignKey,,CASCADE,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,image_set,OneToOneRel,course_overviews_courseoverview,,,,,,,course_overviews_courseoverviewimageset,OneToOneField,,CASCADE,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,courseentitlementsupportdetail,ManyToOneRel,course_overviews_courseoverview,,,,,,,entitlements_courseentitlementsupportdetail,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,coursedurationlimitconfig,ManyToOneRel,course_overviews_courseoverview,,,,,,,course_duration_limits_coursedurationlimitconfig,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,contenttypegatingconfig,ManyToOneRel,course_overviews_courseoverview,,,,,,,content_type_gating_contenttypegatingconfig,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,discountrestrictionconfig,ManyToOneRel,course_overviews_courseoverview,,,,,,,discounts_discountrestrictionconfig,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,discountpercentageconfig,ManyToOneRel,course_overviews_courseoverview,,,,,,,discounts_discountpercentageconfig,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,selfpacedrelativedatesconfig,ManyToOneRel,course_overviews_courseoverview,,,,,,,course_date_signals_selfpacedrelativedatesconfig,ForeignKey,,DO_NOTHING,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,created,AutoCreatedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,modified,AutoLastModifiedField,None_timestampedmodel,,,False,,False,False,,,<function now at 0x7f66eb7a84c0>,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,version,IntegerField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,id,CourseKeyField,course_overviews_courseoverview,,,True,255,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,_location,UsageKeyField,course_overviews_courseoverview,,,False,255,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,org,TextField,course_overviews_courseoverview,,,False,255,False,False,,,outdated_entry,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,display_name,TextField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,display_number_with_default,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,display_org_with_default,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,start,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,end,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,start_date,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,end_date,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,advertised_start,TextField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,announcement,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,banner_image_url,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,course_image_url,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,social_sharing_url,TextField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,end_of_course_survey_url,TextField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,certificates_display_behavior,TextField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,certificates_show_before_end,BooleanField,course_overviews_courseoverview,,,False,,False,False,,,False,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,cert_html_view_enabled,BooleanField,course_overviews_courseoverview,,,False,,False,False,,,False,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,has_any_active_web_certificate,BooleanField,course_overviews_courseoverview,,,False,,False,False,,,False,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,cert_name_short,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,cert_name_long,TextField,course_overviews_courseoverview,,,False,,False,False,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,certificate_available_date,DateTimeField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,lowest_passing_grade,DecimalField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
CourseOutlineRegenerate,cms.djangoapps.contentstore.outlines_regenerate,contentstore,course_overviews_courseoverview,days_early_for_beta,FloatField,course_overviews_courseoverview,,,False,,False,True,,,,,no,
