model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,lineattribute,ManyToOneRel,catalogue_option,,,,,,,basket_lineattribute,ForeignKey,,CASCADE,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,line_attributes,ManyToOneRel,catalogue_option,,,,,,,order_lineattribute,ForeignKey,,SET_NULL,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,id,BigAutoField,catalogue_option,,,True,,False,False,,,,,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,name,CharField,catalogue_abstractoption,,,False,128,False,False,,,,,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,code,AutoSlugField,catalogue_abstractoption,,,False,128,True,False,,,,,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,type,CharField,catalogue_abstractoption,,,False,255,False,False,,,text,,no,
Option,oscar.apps.catalogue.models,catalogue,catalogue_option,required,BooleanField,catalogue_abstractoption,,,False,,False,False,,,False,,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,id,BigAutoField,catalogue_productimage,,,True,,False,False,,,,,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,product,ForeignKey,catalogue_productimage,,images,False,,False,False,catalogue_product,,,CASCADE,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,original,ImageField,catalogue_productimage,,,False,255,False,False,,,,,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,caption,CharField,catalogue_abstractproductimage,,,False,200,False,True,,,,,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,display_order,PositiveIntegerField,catalogue_abstractproductimage,,,False,,False,False,,,0,,no,
ProductImage,oscar.apps.catalogue.models,catalogue,catalogue_productimage,date_created,DateTimeField,catalogue_abstractproductimage,,,False,,False,False,,,,,no,2
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,votes,ManyToOneRel,reviews_productreview,,,,,,,reviews_vote,ForeignKey,,CASCADE,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,id,BigAutoField,reviews_productreview,,,True,,False,False,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,product,ForeignKey,reviews_productreview,,reviews,False,,False,True,catalogue_product,,,CASCADE,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,score,SmallIntegerField,reviews_abstractproductreview,,,False,,False,False,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,title,CharField,reviews_abstractproductreview,,,False,255,False,False,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,body,TextField,reviews_abstractproductreview,,,False,,False,False,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,user,ForeignKey,reviews_productreview,,reviews,False,,False,True,auth_user,,,CASCADE,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,name,CharField,reviews_abstractproductreview,,,False,255,False,True,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,email,EmailField,reviews_abstractproductreview,,,False,254,False,True,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,homepage,URLField,reviews_abstractproductreview,,,False,200,False,True,,,,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,status,SmallIntegerField,reviews_abstractproductreview,,,False,,False,False,,,<function get_default_review_status at 0x7f47e56ee8b0>,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,total_votes,IntegerField,reviews_abstractproductreview,,,False,,False,False,,,0,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,delta_votes,IntegerField,reviews_abstractproductreview,,,False,,False,False,,,0,,no,
ProductReview,oscar.apps.catalogue.reviews.models,reviews,reviews_productreview,date_created,DateTimeField,reviews_abstractproductreview,,,False,,False,False,,,,,no,2
Vote,oscar.apps.catalogue.reviews.models,reviews,reviews_vote,id,BigAutoField,reviews_vote,,,True,,False,False,,,,,no,
Vote,oscar.apps.catalogue.reviews.models,reviews,reviews_vote,review,ForeignKey,reviews_vote,,votes,False,,False,False,reviews_productreview,,,CASCADE,no,
Vote,oscar.apps.catalogue.reviews.models,reviews,reviews_vote,user,ForeignKey,reviews_vote,,review_votes,False,,False,False,auth_user,,,CASCADE,no,
Vote,oscar.apps.catalogue.reviews.models,reviews,reviews_vote,delta,SmallIntegerField,reviews_abstractvote,,,False,,False,False,,,,,no,
Vote,oscar.apps.catalogue.reviews.models,reviews,reviews_vote,date_created,DateTimeField,reviews_abstractvote,,,False,,False,False,,,,,no,2
Email,oscar.apps.communication.models,communication,communication_email,id,BigAutoField,communication_email,,,True,,False,False,,,,,no,
Email,oscar.apps.communication.models,communication,communication_email,user,ForeignKey,communication_email,,emails,False,,False,True,auth_user,,,CASCADE,no,
Email,oscar.apps.communication.models,communication,communication_email,email,EmailField,communication_abstractemail,,,False,254,False,True,,,,,no,
Email,oscar.apps.communication.models,communication,communication_email,subject,TextField,communication_abstractemail,,,False,255,False,False,,,,,no,
Email,oscar.apps.communication.models,communication,communication_email,body_text,TextField,communication_abstractemail,,,False,,False,False,,,,,no,
Email,oscar.apps.communication.models,communication,communication_email,body_html,TextField,communication_abstractemail,,,False,,False,False,,,,,no,
Email,oscar.apps.communication.models,communication,communication_email,date_sent,DateTimeField,communication_abstractemail,,,False,,False,False,,,,,no,2
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,communicationevent,ManyToOneRel,communication_communicationeventtype,,,,,,,order_communicationevent,ForeignKey,,CASCADE,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,id,BigAutoField,communication_communicationeventtype,,,True,,False,False,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,code,AutoSlugField,communication_abstractcommunicationeventtype,,,False,128,True,False,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,name,CharField,communication_abstractcommunicationeventtype,,,False,255,False,False,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,category,CharField,communication_abstractcommunicationeventtype,,,False,255,False,False,,,Order related,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,email_subject_template,CharField,communication_abstractcommunicationeventtype,,,False,255,False,True,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,email_body_template,TextField,communication_abstractcommunicationeventtype,,,False,,False,True,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,email_body_html_template,TextField,communication_abstractcommunicationeventtype,,,False,,False,True,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,sms_template,CharField,communication_abstractcommunicationeventtype,,,False,170,False,True,,,,,no,
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,date_created,DateTimeField,communication_abstractcommunicationeventtype,,,False,,False,False,,,,,no,2
CommunicationEventType,oscar.apps.communication.models,communication,communication_communicationeventtype,date_updated,DateTimeField,communication_abstractcommunicationeventtype,,,False,,False,False,,,,,no,1
Notification,oscar.apps.communication.models,communication,communication_notification,id,BigAutoField,communication_notification,,,True,,False,False,,,,,no,
Notification,oscar.apps.communication.models,communication,communication_notification,recipient,ForeignKey,communication_notification,,notifications,False,,False,False,auth_user,,,CASCADE,no,
Notification,oscar.apps.communication.models,communication,communication_notification,sender,ForeignKey,communication_notification,,,False,,False,True,auth_user,,,CASCADE,no,
Notification,oscar.apps.communication.models,communication,communication_notification,subject,CharField,communication_abstractnotification,,,False,255,False,False,,,,,no,
Notification,oscar.apps.communication.models,communication,communication_notification,body,TextField,communication_abstractnotification,,,False,,False,False,,,,,no,
Notification,oscar.apps.communication.models,communication,communication_notification,location,CharField,communication_abstractnotification,,,False,32,False,False,,,Inbox,,no,
Notification,oscar.apps.communication.models,communication,communication_notification,date_sent,DateTimeField,communication_abstractnotification,,,False,,False,False,,,,,no,2
Notification,oscar.apps.communication.models,communication,communication_notification,date_read,DateTimeField,communication_abstractnotification,,,False,,False,True,,,,,no,
Partner,oscar.apps.partner.models,partner,partner_partner,addresses,ManyToOneRel,partner_partner,,,,,,,partner_partneraddress,ForeignKey,,CASCADE,no,
Partner,oscar.apps.partner.models,partner,partner_partner,stockrecords,ManyToOneRel,partner_partner,,,,,,,partner_stockrecord,ForeignKey,,CASCADE,no,
Partner,oscar.apps.partner.models,partner,partner_partner,order_lines,ManyToOneRel,partner_partner,,,,,,,order_line,ForeignKey,,SET_NULL,no,
Partner,oscar.apps.partner.models,partner,partner_partner,id,BigAutoField,partner_partner,,,True,,False,False,,,,,no,
Partner,oscar.apps.partner.models,partner,partner_partner,code,AutoSlugField,partner_abstractpartner,,,False,128,True,False,,,,,no,
Partner,oscar.apps.partner.models,partner,partner_partner,name,CharField,partner_abstractpartner,,,False,128,False,False,,,,,no,
Partner,oscar.apps.partner.models,partner,partner_partner,users,ManyToManyField,partner_partner,Partner_users,partners,False,,False,False,auth_user,ManyToManyField,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,id,BigAutoField,partner_partneraddress,,,True,,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,title,CharField,address_abstractaddress,,,False,64,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,first_name,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,last_name,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,line1,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,line2,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,line3,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,line4,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,state,CharField,address_abstractaddress,,,False,255,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,postcode,UppercaseCharField,partner_partneraddress,,,False,64,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,country,ForeignKey,partner_partneraddress,,,False,,False,False,address_country,,,CASCADE,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,search_text,TextField,address_abstractaddress,,,False,,False,False,,,,,no,
PartnerAddress,oscar.apps.partner.models,partner,partner_partneraddress,partner,ForeignKey,partner_partneraddress,,addresses,False,,False,False,partner_partner,,,CASCADE,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,alerts,ManyToOneRel,partner_stockrecord,,,,,,,partner_stockalert,ForeignKey,,CASCADE,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,basket_lines,ManyToOneRel,partner_stockrecord,,,,,,,basket_line,ForeignKey,,CASCADE,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,line,ManyToOneRel,partner_stockrecord,,,,,,,order_line,ForeignKey,,SET_NULL,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,id,BigAutoField,partner_stockrecord,,,True,,False,False,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,product,ForeignKey,partner_stockrecord,,stockrecords,False,,False,False,catalogue_product,,,CASCADE,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,partner,ForeignKey,partner_stockrecord,,stockrecords,False,,False,False,partner_partner,,,CASCADE,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,partner_sku,CharField,partner_abstractstockrecord,,,False,128,False,False,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,price_currency,CharField,partner_abstractstockrecord,,,False,12,False,False,,,<function get_default_currency at 0x7f47e5811ca0>,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,price,DecimalField,partner_abstractstockrecord,,,False,,False,True,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,num_in_stock,PositiveIntegerField,partner_abstractstockrecord,,,False,,False,True,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,num_allocated,IntegerField,partner_abstractstockrecord,,,False,,False,True,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,low_stock_threshold,PositiveIntegerField,partner_abstractstockrecord,,,False,,False,True,,,,,no,
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,date_created,DateTimeField,partner_abstractstockrecord,,,False,,False,False,,,,,no,2
StockRecord,oscar.apps.partner.models,partner,partner_stockrecord,date_updated,DateTimeField,partner_abstractstockrecord,,,False,,False,False,,,,,no,1
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,id,BigAutoField,partner_stockalert,,,True,,False,False,,,,,no,
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,stockrecord,ForeignKey,partner_stockalert,,alerts,False,,False,False,partner_stockrecord,,,CASCADE,no,
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,threshold,PositiveIntegerField,partner_abstractstockalert,,,False,,False,False,,,,,no,
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,status,CharField,partner_abstractstockalert,,,False,128,False,False,,,Open,,no,
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,date_created,DateTimeField,partner_abstractstockalert,,,False,,False,False,,,,,no,2
StockAlert,oscar.apps.partner.models,partner,partner_stockalert,date_closed,DateTimeField,partner_abstractstockalert,,,False,,False,True,,,,,no,
Basket,oscar.apps.basket.models,basket,basket_basket,lines,ManyToOneRel,basket_basket,,,,,,,basket_line,ForeignKey,,CASCADE,no,
Basket,oscar.apps.basket.models,basket,basket_basket,order,ManyToOneRel,basket_basket,,,,,,,order_order,ForeignKey,,SET_NULL,no,
Basket,oscar.apps.basket.models,basket,basket_basket,id,BigAutoField,basket_basket,,,True,,False,False,,,,,no,
Basket,oscar.apps.basket.models,basket,basket_basket,owner,ForeignKey,basket_basket,,baskets,False,,False,True,auth_user,,,CASCADE,no,
Basket,oscar.apps.basket.models,basket,basket_basket,status,CharField,basket_abstractbasket,,,False,128,False,False,,,Open,,no,
Basket,oscar.apps.basket.models,basket,basket_basket,date_created,DateTimeField,basket_abstractbasket,,,False,,False,False,,,,,no,2
Basket,oscar.apps.basket.models,basket,basket_basket,date_merged,DateTimeField,basket_abstractbasket,,,False,,False,True,,,,,no,
Basket,oscar.apps.basket.models,basket,basket_basket,date_submitted,DateTimeField,basket_abstractbasket,,,False,,False,True,,,,,no,
Basket,oscar.apps.basket.models,basket,basket_basket,vouchers,ManyToManyField,basket_basket,Basket_vouchers,,False,,False,False,voucher_voucher,ManyToManyField,,,no,
Line,oscar.apps.basket.models,basket,basket_line,attributes,ManyToOneRel,basket_line,,,,,,,basket_lineattribute,ForeignKey,,CASCADE,no,
Line,oscar.apps.basket.models,basket,basket_line,id,BigAutoField,basket_line,,,True,,False,False,,,,,no,
Line,oscar.apps.basket.models,basket,basket_line,basket,ForeignKey,basket_line,,lines,False,,False,False,basket_basket,,,CASCADE,no,
Line,oscar.apps.basket.models,basket,basket_line,line_reference,SlugField,basket_abstractline,,,False,128,False,False,,,,,no,
Line,oscar.apps.basket.models,basket,basket_line,product,ForeignKey,basket_line,,basket_lines,False,,False,False,catalogue_product,,,CASCADE,no,
Line,oscar.apps.basket.models,basket,basket_line,stockrecord,ForeignKey,basket_line,,basket_lines,False,,False,True,partner_stockrecord,,,CASCADE,no,
Line,oscar.apps.basket.models,basket,basket_line,quantity,PositiveIntegerField,basket_abstractline,,,False,,False,False,,,1,,no,
Line,oscar.apps.basket.models,basket,basket_line,price_currency,CharField,basket_abstractline,,,False,12,False,False,,,<function get_default_currency at 0x7f47e5811ca0>,,no,
Line,oscar.apps.basket.models,basket,basket_line,price_excl_tax,DecimalField,basket_abstractline,,,False,,False,True,,,,,no,
Line,oscar.apps.basket.models,basket,basket_line,price_incl_tax,DecimalField,basket_abstractline,,,False,,False,True,,,,,no,
Line,oscar.apps.basket.models,basket,basket_line,date_created,DateTimeField,basket_abstractline,,,False,,False,False,,,,,no,2
Line,oscar.apps.basket.models,basket,basket_line,date_updated,DateTimeField,basket_abstractline,,,False,,False,False,,,,,no,1
LineAttribute,oscar.apps.basket.models,basket,basket_lineattribute,id,BigAutoField,basket_lineattribute,,,True,,False,False,,,,,no,
LineAttribute,oscar.apps.basket.models,basket,basket_lineattribute,line,ForeignKey,basket_lineattribute,,attributes,False,,False,False,basket_line,,,CASCADE,no,
LineAttribute,oscar.apps.basket.models,basket,basket_lineattribute,option,ForeignKey,basket_lineattribute,,,False,,False,False,catalogue_option,,,CASCADE,no,
LineAttribute,oscar.apps.basket.models,basket,basket_lineattribute,value,CharField,basket_abstractlineattribute,,,False,255,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,id,BigAutoField,payment_transaction,,,True,,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,source,ForeignKey,payment_transaction,,transactions,False,,False,False,payment_source,,,CASCADE,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,txn_type,CharField,payment_abstracttransaction,,,False,128,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,amount,DecimalField,payment_abstracttransaction,,,False,,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,reference,CharField,payment_abstracttransaction,,,False,128,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,status,CharField,payment_abstracttransaction,,,False,128,False,False,,,,,no,
Transaction,oscar.apps.payment.models,payment,payment_transaction,date_created,DateTimeField,payment_abstracttransaction,,,False,,False,False,,,,,no,2
Source,oscar.apps.payment.models,payment,payment_source,transactions,ManyToOneRel,payment_source,,,,,,,payment_transaction,ForeignKey,,CASCADE,no,
Source,oscar.apps.payment.models,payment,payment_source,id,BigAutoField,payment_source,,,True,,False,False,,,,,no,
Source,oscar.apps.payment.models,payment,payment_source,order,ForeignKey,payment_source,,sources,False,,False,False,order_order,,,CASCADE,no,
Source,oscar.apps.payment.models,payment,payment_source,source_type,ForeignKey,payment_source,,sources,False,,False,False,payment_sourcetype,,,CASCADE,no,
Source,oscar.apps.payment.models,payment,payment_source,currency,CharField,payment_abstractsource,,,False,12,False,False,,,<function get_default_currency at 0x7f47e5811ca0>,,no,
Source,oscar.apps.payment.models,payment,payment_source,amount_allocated,DecimalField,payment_abstractsource,,,False,,False,False,,,0.00,,no,
Source,oscar.apps.payment.models,payment,payment_source,amount_debited,DecimalField,payment_abstractsource,,,False,,False,False,,,0.00,,no,
Source,oscar.apps.payment.models,payment,payment_source,amount_refunded,DecimalField,payment_abstractsource,,,False,,False,False,,,0.00,,no,
Source,oscar.apps.payment.models,payment,payment_source,reference,CharField,payment_abstractsource,,,False,255,False,False,,,,,no,
Source,oscar.apps.payment.models,payment,payment_source,label,CharField,payment_abstractsource,,,False,128,False,False,,,,,no,
SourceType,oscar.apps.payment.models,payment,payment_sourcetype,sources,ManyToOneRel,payment_sourcetype,,,,,,,payment_source,ForeignKey,,CASCADE,no,
SourceType,oscar.apps.payment.models,payment,payment_sourcetype,id,BigAutoField,payment_sourcetype,,,True,,False,False,,,,,no,
SourceType,oscar.apps.payment.models,payment,payment_sourcetype,name,CharField,payment_abstractsourcetype,,,False,128,False,False,,,,,no,
SourceType,oscar.apps.payment.models,payment,payment_sourcetype,code,AutoSlugField,payment_abstractsourcetype,,,False,128,True,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,id,BigAutoField,payment_bankcard,,,True,,False,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,user,ForeignKey,payment_bankcard,,bankcards,False,,False,False,auth_user,,,CASCADE,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,card_type,CharField,payment_abstractbankcard,,,False,128,False,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,name,CharField,payment_abstractbankcard,,,False,255,False,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,number,CharField,payment_abstractbankcard,,,False,32,False,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,expiry_date,DateField,payment_abstractbankcard,,,False,,False,False,,,,,no,
Bankcard,oscar.apps.payment.models,payment,payment_bankcard,partner_reference,CharField,payment_abstractbankcard,,,False,255,False,False,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,in_combination,ManyToManyRel,offer_conditionaloffer,,,,,,,offer_conditionaloffer,ManyToManyField,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,vouchers,ManyToManyRel,offer_conditionaloffer,,,,,,,voucher_voucher,ManyToManyField,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,id,BigAutoField,offer_conditionaloffer,,,True,,False,False,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,name,CharField,offer_abstractconditionaloffer,,,False,128,True,False,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,slug,AutoSlugField,offer_abstractconditionaloffer,,,False,128,True,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,description,TextField,offer_abstractconditionaloffer,,,False,,False,False,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,offer_type,CharField,offer_abstractconditionaloffer,,,False,128,False,False,,,Site,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,exclusive,BooleanField,offer_abstractconditionaloffer,,,False,,False,False,,,True,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,status,CharField,offer_abstractconditionaloffer,,,False,64,False,False,,,Open,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,condition,ForeignKey,offer_conditionaloffer,,offers,False,,False,False,offer_condition,,,CASCADE,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,benefit,ForeignKey,offer_conditionaloffer,,offers,False,,False,False,offer_benefit,,,CASCADE,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,priority,IntegerField,offer_abstractconditionaloffer,,,False,,False,False,,,0,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,start_datetime,DateTimeField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,end_datetime,DateTimeField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,max_global_applications,PositiveIntegerField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,max_user_applications,PositiveIntegerField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,max_basket_applications,PositiveIntegerField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,max_discount,DecimalField,offer_abstractconditionaloffer,,,False,,False,True,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,total_discount,DecimalField,offer_abstractconditionaloffer,,,False,,False,False,,,0.00,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,num_applications,PositiveIntegerField,offer_abstractconditionaloffer,,,False,,False,False,,,0,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,num_orders,PositiveIntegerField,offer_abstractconditionaloffer,,,False,,False,False,,,0,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,redirect_url,ExtendedURLField,offer_abstractconditionaloffer,,,False,200,False,False,,,,,no,
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,date_created,DateTimeField,offer_abstractconditionaloffer,,,False,,False,False,,,,,no,2
ConditionalOffer,oscar.apps.offer.models,offer,offer_conditionaloffer,combinations,ManyToManyField,offer_conditionaloffer,ConditionalOffer_combinations,in_combination,False,,False,False,offer_conditionaloffer,ManyToManyField,,,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,offers,ManyToOneRel,offer_benefit,,,,,,,offer_conditionaloffer,ForeignKey,,CASCADE,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,id,BigAutoField,offer_benefit,,,True,,False,False,,,,,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,range,ForeignKey,offer_benefit,,,False,,False,True,offer_range,,,CASCADE,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,type,CharField,offer_abstractbenefit,,,False,128,False,False,,,,,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,value,PositiveDecimalField,offer_abstractbenefit,,,False,,False,True,,,,,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,max_affected_items,PositiveIntegerField,offer_abstractbenefit,,,False,,False,True,,,,,no,
Benefit,oscar.apps.offer.models,offer,offer_benefit,proxy_class,NullCharField,offer_benefit,,,False,255,False,True,,,,,no,
Condition,oscar.apps.offer.models,offer,offer_condition,offers,ManyToOneRel,offer_condition,,,,,,,offer_conditionaloffer,ForeignKey,,CASCADE,no,
Condition,oscar.apps.offer.models,offer,offer_condition,id,BigAutoField,offer_condition,,,True,,False,False,,,,,no,
Condition,oscar.apps.offer.models,offer,offer_condition,range,ForeignKey,offer_condition,,,False,,False,True,offer_range,,,CASCADE,no,
Condition,oscar.apps.offer.models,offer,offer_condition,type,CharField,offer_abstractcondition,,,False,128,False,False,,,,,no,
Condition,oscar.apps.offer.models,offer,offer_condition,value,PositiveDecimalField,offer_abstractcondition,,,False,,False,True,,,,,no,
Condition,oscar.apps.offer.models,offer,offer_condition,proxy_class,NullCharField,offer_condition,,,False,255,False,True,,,,,no,
Range,oscar.apps.offer.models,offer,offer_range,benefit,ManyToOneRel,offer_range,,,,,,,offer_benefit,ForeignKey,,CASCADE,no,
Range,oscar.apps.offer.models,offer,offer_range,condition,ManyToOneRel,offer_range,,,,,,,offer_condition,ForeignKey,,CASCADE,no,
Range,oscar.apps.offer.models,offer,offer_range,rangeproduct,ManyToOneRel,offer_range,,,,,,,offer_rangeproduct,ForeignKey,,CASCADE,no,
Range,oscar.apps.offer.models,offer,offer_range,file_uploads,ManyToOneRel,offer_range,,,,,,,offer_rangeproductfileupload,ForeignKey,,CASCADE,no,
Range,oscar.apps.offer.models,offer,offer_range,id,BigAutoField,offer_range,,,True,,False,False,,,,,no,
Range,oscar.apps.offer.models,offer,offer_range,name,CharField,offer_abstractrange,,,False,128,True,False,,,,,no,
Range,oscar.apps.offer.models,offer,offer_range,slug,AutoSlugField,offer_abstractrange,,,False,128,True,True,,,,,no,
Range,oscar.apps.offer.models,offer,offer_range,description,TextField,offer_abstractrange,,,False,,False,False,,,,,no,
Range,oscar.apps.offer.models,offer,offer_range,is_public,BooleanField,offer_abstractrange,,,False,,False,False,,,False,,no,
Range,oscar.apps.offer.models,offer,offer_range,includes_all_products,BooleanField,offer_abstractrange,,,False,,False,False,,,False,,no,
Range,oscar.apps.offer.models,offer,offer_range,proxy_class,NullCharField,offer_range,,,False,255,True,True,,,,,no,
